file_source,final_score,p1_green1,p1_green2,p1_green3,p1_green4,p1_green5,p1_yellow1,p1_yellow2,p1_yellow3,p1_yellow4,p1_yellow5,p1_white1,p1_white2,p1_white3,p1_white4,p1_white5,p1_blue1,p1_blue2,p1_blue3,p1_blue4,p1_blue5,p1_red1,p1_red2,p1_red3,p1_red4,p1_red5,p2_green1,p2_green2,p2_green3,p2_green4,p2_green5,p2_yellow1,p2_yellow2,p2_yellow3,p2_yellow4,p2_yellow5,p2_white1,p2_white2,p2_white3,p2_white4,p2_white5,p2_blue1,p2_blue2,p2_blue3,p2_blue4,p2_blue5,p2_red1,p2_red2,p2_red3,p2_red4,p2_red5,1_count,2_count,3_count,4_count,5_count,green_count,yellow_count,white_count,blue_count,red_count,p1_hand_sum,p1_avg_value,p2_hand_sum,p2_avg_value,p1_unique_cards,p2_unique_cards,avg_max_possible_progress
game7d4d41609594b460.log,12,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,1,3,2,1,3,1,2,1,3,17,3.4,10,2.0,5,5,1.0
game7e23294e7b677793.log,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,1,1,4,5,0,0,17,3.4,11,2.2,5,4,0.2
game50a19349fe81ce19.log,19,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,2,2,2,1,3,1,3,1,2,12,2.4,14,2.8,5,5,1.0
game8b8dabb2466f4668.log,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,3,1,2,3,2,1,0,4,16,3.2,13,2.6,5,5,0.6
game1b603b26dc415ad4.log,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,3,0,2,3,2,0,3,15,3.0,11,2.2,5,5,0.6
gamebf4871cf8c98fd39.log,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,1,3,3,0,2,2,1,2,3,15,3.0,11,2.2,5,4,0.4
gameb819ef9bc4a1cd23.log,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,1,3,1,3,1,2,15,3.0,12,2.4,5,5,0.6
game3c3dbea53d9ea8e0.log,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,3,1,0,2,4,0,3,1,13,2.6,8,1.6,4,4,1.0
gamef0bf9afd1ffd4780.log,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,3,0,2,2,3,2,2,1,11,2.2,16,3.2,5,5,0.4
game1f74ca2f04e69072.log,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,3,2,0,4,1,1,1,3,12,2.4,14,2.8,5,4,0.6
gameac6fb3c260c93fce.log,12,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,3,0,1,2,2,2,3,0,3,14,2.8,10,2.0,5,5,1.0
game59fcc5b7e67b065e.log,16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,3,2,1,1,15,3.0,19,3.8,5,4,0.4
game1cc8cbcedc1b5901.log,19,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5,2,1,1,3,1,2,3,1,14,2.8,12,2.4,5,5,0.4
gameec9a068712e7d79b.log,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,2,1,3,0,2,2,3,1,2,12,2.4,11,2.2,5,5,1.0
gamef9482ba1c5dff908.log,12,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,3,2,0,2,2,2,2,2,2,13,2.6,12,2.4,5,5,0.8
game222c15902e428879.log,19,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,3,3,3,0,1,1,1,2,3,3,9,1.8,14,2.8,5,5,0.8
game7ffa53425662c05a.log,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,2,2,2,2,3,1,2,14,2.8,13,2.6,5,5,0.8
game8927470fa8d538a3.log,17,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,4,0,3,3,2,1,1,16,3.2,13,2.6,5,5,0.0
gamefaedcb6666452c36.log,13,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,2,2,1,1,3,4,1,1,16,3.2,12,2.4,5,4,0.2
game52f655ef9fcff992.log,21,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,1,1,1,2,4,2,1,1,14,2.8,8,1.6,5,5,1.4
gamecf0b79bfa3b78ec1.log,5,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,2,0,3,3,1,5,2,1,1,16,3.2,17,3.4,4,5,0.6
gameb286bdab421a7d55.log,19,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,3,3,1,1,3,3,2,1,14,2.8,18,3.6,5,5,0.0
gameb0e7a154485fceb3.log,14,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,4,2,2,0,3,2,2,2,1,12,2.4,12,2.4,5,5,0.2
game6140f3e0887871f6.log,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5,4,0,1,0,1,2,2,1,4,10,2.0,7,1.4,5,5,1.4
gameeba3693202ef1ce4.log,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,1,3,1,2,2,2,1,3,14,2.8,12,2.4,5,5,0.6
game416c4e96d8b689ea.log,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3,3,2,1,1,2,3,2,2,15,3.0,14,2.8,5,5,0.4
game67c83b187fd90aa6.log,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,2,2,3,2,1,2,1,2,4,14,2.8,19,3.8,5,5,0.2
gamed0f46122da5c8f77.log,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,4,1,2,0,2,3,0,2,3,9,1.8,13,2.6,4,5,1.0
game3e616ecd85729ce5.log,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0,1,0,2,3,1,2,2,8,1.6,9,1.8,5,5,1.8
gamee82850154e1c00ce.log,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,2,1,2,0,3,2,1,2,2,12,2.4,8,1.6,5,5,1.4
gamef14cb2eba95b0778.log,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,3,2,1,3,1,1,2,1,2,4,10,2.0,17,3.4,5,5,1.2
gamefbf831ed89d2a9a8.log,20,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,1,0,5,1,2,2,2,2,2,15,3.0,15,3.0,4,5,0.8
game424cb7dedf420582.log,17,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,4,3,1,2,0,12,2.4,18,3.6,5,5,0.2
game6f89e1c532a6643d.log,18,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,2,2,1,3,3,1,1,2,11,2.2,16,3.2,5,5,0.8
game0b0d1a51611d06ba.log,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,4,1,2,0,1,2,2,3,2,9,1.8,13,2.6,5,5,1.0
game7d5461ab7d7250a3.log,19,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,1,0,0,1,2,4,2,1,9,1.8,8,1.6,5,4,1.4
gamecc257929f797b01f.log,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,1,0,0,1,2,4,2,1,9,1.8,8,1.6,5,4,1.4
game274f500d18677fa5.log,16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,2,2,0,3,3,1,3,3,0,9,1.8,19,3.8,5,5,0.8
gamecdb04aea39f66b7a.log,20,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,5,3,1,1,0,2,1,3,2,2,10,2.0,8,1.6,5,4,1.2
gamee9402a9ba7d42b70.log,17,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2,0,3,1,2,2,3,1,2,10,2.0,15,3.0,5,5,0.6
game6ccededecee01838.log,18,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2,0,3,1,2,2,3,1,2,10,2.0,15,3.0,5,5,0.6
game70ebd65f8b71d953.log,12,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,2,2,3,0,3,1,1,2,3,11,2.2,14,2.8,5,5,1.0
game433af7d0a4e72d81.log,6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,5,0,2,0,2,3,2,2,1,7,1.4,14,2.8,5,5,0.8
game7667ab6146684b2e.log,15,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,5,0,2,0,2,3,2,2,1,7,1.4,14,2.8,5,5,0.8
game865058b15880d944.log,12,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4,4,1,0,1,1,2,2,2,3,7,1.4,13,2.6,5,5,0.8
game4b3c6be9025a4e79.log,16,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,3,2,0,4,1,1,1,4,1,3,12,2.4,16,3.2,5,5,0.8
gameddfe2a707c703ab0.log,17,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,3,2,0,4,1,1,1,4,1,3,12,2.4,16,3.2,5,5,0.8
gamec43c82eb88693a41.log,13,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,2,1,1,3,2,2,0,3,9,1.8,15,3.0,5,5,1.0
game1e97d3eb0b4ee923.log,10,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,3,4,1,0,1,2,5,1,1,10,2.0,14,2.8,5,4,1.0
gameb838b6dd83ae1549.log,15,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,2,0,3,2,3,2,1,1,3,16,3.2,13,2.6,5,4,0.6
game82b651ad40164d2f.log,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,2,2,0,3,3,0,1,3,13,2.6,10,2.0,5,5,0.4
gameefb1ab452db90975.log,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,2,2,0,3,3,0,1,3,13,2.6,10,2.0,5,5,0.4
game0422188edb7021b2.log,16,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,2,3,1,2,3,1,2,2,13,2.6,15,3.0,5,5,0.8
game86f839e308ec2ee7.log,17,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2,2,2,3,1,2,2,2,2,2,12,2.4,17,3.4,5,5,0.4
game154fb710c8542c7f.log,19,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,3,0,3,0,2,4,1,2,1,12,2.4,10,2.0,5,4,1.2
game5b8edd428f2e0f44.log,6,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,3,2,1,3,1,1,2,3,1,3,9,1.8,18,3.6,5,5,0.8
game8624ccd649236b37.log,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,2,4,0,1,3,2,1,3,13,2.6,14,2.8,5,5,0.6
game4d60133da1bd8347.log,14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,3,2,0,4,2,0,3,1,13,2.6,13,2.6,5,4,0.2
gamea7938b64aa7816f5.log,6,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,1,3,2,1,3,2,2,1,2,13,2.6,14,2.8,5,5,0.8
gamed2fef7bd9014005e.log,5,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,1,3,2,1,3,2,2,1,2,13,2.6,14,2.8,5,5,0.8
gamea23d5f4f25e41b83.log,5,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,1,3,1,3,2,3,1,1,11,2.2,15,3.0,5,5,0.8
gamed7a4df345c695944.log,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,2,3,0,2,4,1,2,1,8,1.6,16,3.2,5,4,1.0
gamea61c1bb84bed3f18.log,14,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,2,1,2,1,2,4,1,0,3,12,2.4,12,2.4,5,5,1.0
game813a896574b23a63.log,19,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,3,3,2,1,1,13,2.6,9,1.8,5,5,1.2
gameee3f05c1def37076.log,13,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,5,3,1,0,3,2,0,5,0,11,2.2,13,2.6,5,4,0.4
game836ad2b9b26bbc3f.log,10,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2,2,3,1,1,4,1,1,3,10,2.0,19,3.8,5,4,0.8
gameb63f245b30901474.log,16,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,3,3,1,1,3,3,2,2,0,9,1.8,17,3.4,5,5,0.8
game29c94745eaf2ac08.log,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,5,1,2,0,2,2,4,1,1,9,1.8,14,2.8,5,5,0.6
gamefc7da6703f19a13c.log,16,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,4,2,1,0,2,2,2,1,3,8,1.6,13,2.6,5,5,1.2
game4fc3f83b134d8cdb.log,15,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,5,1,2,0,2,4,2,1,1,9,1.8,14,2.8,4,4,0.4
game736ab2ba57e77bfc.log,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,4,1,1,1,1,4,0,2,3,10,2.0,13,2.6,4,4,0.6
game5bd02ad8b95b6ca6.log,15,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,2,1,4,2,1,2,10,2.0,17,3.4,4,5,0.4
game780d72f13a03e8dd.log,18,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,2,3,0,3,4,1,1,1,9,1.8,15,3.0,4,5,0.8
game65940a80f294833e.log,4,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,1,3,5,1,0,1,8,1.6,14,2.8,4,5,1.0
gamedfc65e1a86587050.log,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,2,3,1,3,1,2,0,2,2,4,16,3.2,12,2.4,5,5,1.0
gameb78d235c3bf2c2e5.log,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,4,2,5,1,1,3,0,17,3.4,17,3.4,5,5,1.0
game8f60d16f31322826.log,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,3,3,0,1,3,1,1,3,2,11,2.2,12,2.4,5,5,0.8
game62e14aa532d9499e.log,18,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,3,1,0,1,4,1,1,2,2,13,2.6,6,1.2,5,4,1.2
game80dd71ee5d5e1221.log,15,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,3,1,1,5,2,1,2,3,2,17,3.4,21,4.2,5,5,0.0
gamef1ab2b082c969d5c.log,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,3,1,3,4,0,2,1,17,3.4,13,2.6,5,5,0.8
gamef950ab1f6dd8ef2a.log,20,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,1,2,1,2,3,1,3,0,3,15,3.0,11,2.2,5,5,0.8
gameb26e5734d449874b.log,16,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,2,2,2,2,2,2,3,1,2,16,3.2,14,2.8,5,5,0.4
gamefaafc6b0ac194e6a.log,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,2,2,2,2,2,2,3,1,2,16,3.2,14,2.8,5,5,0.4
game519c20925e29c1c5.log,8,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,3,1,1,4,2,1,2,1,14,2.8,12,2.4,4,5,0.6
gameda6ee7d1960cf9b6.log,20,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,2,2,5,2,1,0,2,15,3.0,16,3.2,5,5,0.2
game53fd54066e21d04c.log,14,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,2,0,3,3,2,2,2,2,2,17,3.4,16,3.2,5,5,0.4
