file_source,final_score,p1_green1,p1_green2,p1_green3,p1_green4,p1_green5,p1_yellow1,p1_yellow2,p1_yellow3,p1_yellow4,p1_yellow5,p1_white1,p1_white2,p1_white3,p1_white4,p1_white5,p1_blue1,p1_blue2,p1_blue3,p1_blue4,p1_blue5,p1_red1,p1_red2,p1_red3,p1_red4,p1_red5,p2_green1,p2_green2,p2_green3,p2_green4,p2_green5,p2_yellow1,p2_yellow2,p2_yellow3,p2_yellow4,p2_yellow5,p2_white1,p2_white2,p2_white3,p2_white4,p2_white5,p2_blue1,p2_blue2,p2_blue3,p2_blue4,p2_blue5,p2_red1,p2_red2,p2_red3,p2_red4,p2_red5,p1_1_count,p1_2_count,p1_3_count,p1_4_count,p1_5_count,p1_hand_sum,p1_avg_value,p2_1_count,p2_2_count,p2_3_count,p2_4_count,p2_5_count,p2_hand_sum,p2_avg_value,id, ai, deck, score, time, first,ai,deck,score,age,boardgameexp,gamer,hanabiexp,recent,maxscore,intention,skill,like,publish
game337b6ea2f098a276.log,18,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,13,2.6,0,1,1,1,2,19,3.8,90c7b3288d046c3a, intentional,6524,15,1492728300.0, no, outer,1,5, 20s, 3, no, 1, 1, 1, 3, 3, 4, yes
game33a8673a4b9ef8b9.log,21,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,1,10,2.0,2,1,0,2,0,12,2.4,7f6593400354747f, outer,3658,13,1490378802.0, no, full,1,14, 20s, 3, yes, 2, 2, 1, 1, 1, 2, yes
game33bfd45ab4dd0545.log,9,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,3,0,0,0,8,1.6,2,1,0,2,0,12,2.4,ca0922b34e670338, outer,8615,12,1491909653.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game33d9b57ec8d45cf5.log,7,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,1,0,12,2.4,1,2,2,0,0,11,2.2,ca0922b34e670338, full,60,19,1492580959.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game33fbd41fdcec5ab9.log,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,2,1,15,3.0,1,2,0,2,0,13,2.6,7a3c06db23768808, full,4,12,1491249562.0, yes, full,4,12, 50s, 3, yes, 3, 4, 1, 3, 2, 3, yes
game34762c179ef75a76.log,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0,14,2.8,1,2,1,1,0,12,2.4,19dbddedf07994e2, outer,1254,12,1490533629.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game34a204340c7b8311.log,12,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,2,0,13,2.6,1,3,0,0,1,12,2.4,19dbddedf07994e2, outer,8103,6,1489962854.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game35435bfba505cc6c.log,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,1,1,14,2.8,3,2,0,0,0,7,1.4,19dbddedf07994e2, intentional,385,19,1489705784.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game3543e3177efb0e55.log,14,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,11,2.2,0,3,2,0,0,12,2.4,7d6a88e8113679a3, full,936,13,1490059596.0, no, outer,3,13, , , , , , , , , , yes
game354f56e3c4bf71b5.log,15,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,1,0,9,1.8,2,1,1,1,0,11,2.2,ca0922b34e670338, outer,6114,17,1491877724.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game357466edf6e0b7eb.log,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,10,2.0,3,0,1,0,1,11,2.2,19dbddedf07994e2, outer,9517,1,1489966062.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game3578e29fe9e166f4.log,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,11,2.2,1,2,1,1,0,12,2.4,7007a1f9c84cefe6, full,1478,12,1490311177.0, no, outer,3,11, 40s, 4, yes, 3, 4, 1, 3, 2, 2, yes
game358f36628a560feb.log,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,1,1,14,2.8,1,0,3,1,0,14,2.8,e55525e0b2004294, full,9906,19,1490338803.0, no, intentional,5,19, 20s, 4, yes, 4, 4, 4, 3, 3, 3, yes
game359858b3d9c17257.log,7,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,12,2.4,2,1,2,0,0,10,2.0,ca0922b34e670338, full,1836,3,1491766827.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game35a427e7e1e8a95f.log,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,1,0,13,2.6,1,1,2,0,1,14,2.8,19dbddedf07994e2, outer,1619,11,1489736648.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game35a58043436833c6.log,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,0,2,1,0,12,2.4,3,0,1,0,1,11,2.2,ca0922b34e670338, intentional,6171,17,1491933478.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game35b9604afd76cbc2.log,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,3,1,0,14,2.8,1,0,1,2,1,17,3.4,ca0922b34e670338, intentional,1774,18,1491797900.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game35c903823025a496.log,5,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,0,0,1,2,16,3.2,1,1,1,1,1,15,3.0,ca0922b34e670338, outer,9134,17,1492572702.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game35e403fc93cbfe34.log,14,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,2,2,0,15,3.0,1,1,0,1,2,17,3.4,ca0922b34e670338, full,7777,22,1492590887.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game35e586cb4b809a7a.log,13,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,2,2,0,16,3.2,2,0,1,2,0,13,2.6,b2c6bef0a1ed09a8, outer,5366,12,1489749058.0, no, outer,4,14, 20s, 4, yes, 1, 1, 1, 3, 3, 4, yes
game35f886f0beb78eee.log,17,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,2,1,17,3.4,2,0,1,1,1,14,2.8,6ccededecee01838, outer,2619,3,1490074592.0, no, intentional,2,18, , , , , , , , , , yes
game36a0de512d7a9d7c.log,7,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,9,1.8,2,1,1,1,0,11,2.2,a992a1fd533fcd43, outer,2105,7,1490801496.0, no, full,4,9, 30s, 4, yes, 4, 4, 3, 5, 1, 2, yes
game36a52d757bab736a.log,9,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,2,0,0,0,7,1.4,2,1,0,0,2,14,2.8,ca0922b34e670338, intentional,7465,19,1491760091.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game36bb3c4b82b906f3.log,12,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,2,0,2,1,0,12,2.4,1,0,1,2,1,17,3.4,33ba844cbb15fecd, outer,747,15,1493053159.0, no, full,3,5, 20s, 3, no, 1, 1, 1, 4, 3, 4, yes
game370eff858f83bf2c.log,12,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,1,1,16,3.2,1,3,1,0,0,10,2.0,2d784fe60bc13843, intentional,4,12,1490327005.0, yes, intentional,4,12, 30s, 4, yes, 1, 1, 1, 3, 2, 4, yes
game37183a520cda7ab2.log,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,0,2,0,1,13,2.6,2,2,1,0,0,9,1.8,19dbddedf07994e2, outer,894,6,1490533411.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game37462ed9e55d515c.log,18,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,1,1,1,0,11,2.2,1,1,1,1,1,15,3.0,5d82cb8a155dbd34, full,9382,15,1490300371.0, no, full,5,21, 20s, 4, yes, 3, 4, 3, 4, 5, 5, yes
game3752e0d6ebc4d2a4.log,22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,16,3.2,1,0,2,1,1,16,3.2,ca0922b34e670338, intentional,4750,17,1492597372.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game37842a268ae177bb.log,13,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,13,2.6,1,3,1,0,0,10,2.0,19dbddedf07994e2, outer,3463,1,1489963470.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game378931e5c427233d.log,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,1,0,1,1,13,2.6,4,0,0,0,1,9,1.8,6ccededecee01838, intentional,2,18,1490073799.0, yes, intentional,2,18, , , , , , , , , , yes
game378a8f9e81b867fb.log,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3,1,0,1,0,9,1.8,0,1,1,2,1,18,3.6,ca0922b34e670338, outer,691,4,1491794525.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game37a91836c070fcd5.log,12,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,11,2.2,3,0,2,0,0,9,1.8,5a867fcc194cedec, full,5,18,1490316142.0, yes, full,5,18, 20s, 4, yes, 3, 4, 3, 4, 4, 4, yes
game37d30441bb407850.log,19,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,15,3.0,2,0,1,1,1,14,2.8,19dbddedf07994e2, intentional,6571,6,1490732877.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game37ef85135fd84724.log,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,2,1,16,3.2,1,3,0,0,1,12,2.4,b42f6b3c826e14ff, intentional,108,13,1490367275.0, no, outer,3,5, 30s, 4, yes, 3, 3, 3, 3, 2, 2, yes
game37fbce341cea5e85.log,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,1,0,1,1,13,2.6,2,1,0,1,1,13,2.6,19dbddedf07994e2, intentional,1131,12,1490730627.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game380b267eaf62d1f0.log,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,6,1.2,2,1,1,0,1,12,2.4,19dbddedf07994e2, intentional,8735,7,1490729680.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game3815809dc016cc0e.log,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,2,1,0,1,13,2.6,1,2,1,1,0,12,2.4,19dbddedf07994e2, outer,9741,5,1490133675.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game381caf1461a1701d.log,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,8,1.6,0,1,2,2,0,16,3.2,8191d376ff0b4442, outer,3,11,1490326038.0, yes, outer,3,11, 20s, 4, yes, 2, 3, 3, 4, 3, 4, yes
game382587467dffb2fe.log,10,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,11,2.2,3,0,0,1,1,12,2.4,ca0922b34e670338, intentional,3772,17,1492708871.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game3835ceff3b9e2d0f.log,11,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,1,15,3.0,1,2,0,2,0,13,2.6,90c7b3288d046c3a, full,2871,7,1492731474.0, no, outer,1,5, 20s, 3, no, 1, 1, 1, 3, 3, 4, yes
game38392d60c238489c.log,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,0,11,2.2,1,1,0,1,2,17,3.4,e55525e0b2004294, intentional,4130,17,1490339887.0, no, intentional,5,19, 20s, 4, yes, 4, 4, 4, 3, 3, 3, yes
game3839ad0d6cefe3e9.log,19,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,1,1,12,2.4,1,2,1,1,0,12,2.4,05342ea0a157f2f6, intentional,6108,15,1490313474.0, no, outer,2,8, 40s, 4, yes, 3, 2, 2, 2, 1, 3, yes
game387a3a591238e2e4.log,17,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,8,1.6,1,0,3,1,0,14,2.8,606754cfbea75770, intentional,1,14,1490475895.0, yes, intentional,1,14, 30s, 4, yes, 2, 2, 1, 2, 3, 2, yes
game388f1c7db636c701.log,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,1,0,0,9,1.8,1,1,0,2,1,16,3.2,ca0922b34e670338, outer,6451,10,1491942890.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game38ca21588ef05f98.log,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,12,2.4,2,1,0,2,0,12,2.4,2119fe68a204e42a, full,9610,7,1490315499.0, no, outer,2,4, 20s, 4, yes, 4, 4, 4, 3, 2, 4, yes
game38e7ef6101f50b76.log,11,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,16,3.2,1,1,2,1,0,13,2.6,5f60b9ee05cf73cc, intentional,8947,10,1490313905.0, no, full,2,18, 20s, 4, yes, 3, 3, 1, 4, 4, 4, yes
game3929ec7c40709c08.log,12,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,3,2,0,0,0,7,1.4,3,0,2,0,0,9,1.8,ca0922b34e670338, intentional,3955,4,1492552630.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game3962b01c1086b99f.log,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,19,3.8,2,1,2,0,0,10,2.0,ca0922b34e670338, full,8602,16,1492555897.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game397c2519f62ec364.log,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,0,11,2.2,2,0,1,2,0,13,2.6,ccf123e77a8b92b2, full,4,14,1490369018.0, yes, full,4,14, 20s, 4, yes, 2, 3, 1, 3, 3, 3, yes
game39936d94760829d8.log,9,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,2,0,14,2.8,3,0,0,1,1,12,2.4,19dbddedf07994e2, full,5218,13,1489828283.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game39a75ab8b33b74b0.log,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,2,17,3.4,1,1,0,2,1,16,3.2,ca0922b34e670338, outer,7451,8,1492572822.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game39c83357f0c49238.log,12,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,3,0,0,12,2.4,2,1,1,1,0,11,2.2,7d6a88e8113679a3, intentional,3526,15,1490060047.0, no, outer,3,13, , , , , , , , , , yes
game39d7dcc040a7e826.log,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,0,1,15,3.0,2,1,1,1,0,11,2.2,19dbddedf07994e2, full,6225,4,1490290638.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game39f2a98dbdd1e067.log,17,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,12,2.4,1,0,1,3,0,16,3.2,ca0922b34e670338, intentional,4557,18,1491802054.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game3a526cee965254e6.log,15,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,6,1.2,0,2,0,2,1,17,3.4,ca0922b34e670338, full,7277,5,1492552827.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game3a674c5af8f00220.log,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,19,3.8,2,1,1,1,0,11,2.2,f10ef47e05746467, full,3007,21,1490319032.0, no, outer,5,9, 30s, 4, yes, 4, 4, 3, 4, 3, 4, yes
game3a7732b755604e79.log,13,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,14,2.8,0,3,0,0,2,16,3.2,7efc5873e6c46721, intentional,5,18,1490322442.0, yes, intentional,5,18, 20s, 4, yes, 3, 4, 3, 3, 3, 3, yes
game3a7b6fb69ae7e9ee.log,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,1,1,1,14,2.8,1,1,1,2,0,14,2.8,10ff61d3893e0196, intentional,1793,17,1490300634.0, no, full,2,9, 20s, 4, yes, 3, 3, 2, 3, 2, 2, yes
game3b08681dfb447a5e.log,6,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,1,0,12,2.4,1,1,1,2,0,14,2.8,ca0922b34e670338, intentional,6547,20,1492710199.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game3b1b7b268c07d558.log,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,3,0,0,11,2.2,0,2,0,3,0,16,3.2,86f17ac44dc7e324, full,3,9,1490412581.0, yes, full,3,9, 20s, 4, yes, 2, 4, 3, 3, 2, 3, yes
game3b2b18e60bf5d01a.log,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,9,1.8,0,3,2,0,0,12,2.4,90c7b3288d046c3a, outer,8513,9,1492729518.0, no, outer,1,5, 20s, 3, no, 1, 1, 1, 3, 3, 4, yes
game3b680eb534056b6b.log,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,2,0,13,2.6,1,2,0,1,1,14,2.8,6ccededecee01838, outer,4055,8,1490073955.0, no, intentional,2,18, , , , , , , , , , yes
game3b8c6d7dcbe08e02.log,16,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,1,2,0,13,2.6,1,3,0,1,0,11,2.2,19dbddedf07994e2, full,5706,7,1490730780.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
